"OTUs";"taxa";"Aldex.kw.0.05";"Aldex.kw.0.01";"Aldex.kw.0.001";"Log_ratio.max";"glmnet_sign.CAU";"glmnet_sign.CYM";"simper.props";"CAU_T0_1";"CAU_T0_2";"CAU_T0_3";"CAU_T1_1";"CAU_T1_2";"CAU_T1_3";"CAU_T2C_1";"CAU_T2C_2";"CAU_T2C_3";"CAU_T2HW_1";"CAU_T2HW_2";"CAU_T2HW_3";"CYM_T0_1";"CYM_T0_2";"CYM_T0_3";"CYM_T1_1";"CYM_T1_2";"CYM_T1_3";"CYM_T2C_1";"CYM_T2C_2";"CYM_T2C_3";"CYM_T2HW_1";"CYM_T2HW_2";"CYM_T2HW_3"
"OTU895";"d__Bacteria.p__Myxococcota.c__Polyangia.__.__.__.__";0;0;0;0;0;0;0;0,00030814741772464;0,000110714997453555;0,000266179937637843;0,000159464200287036;0,0000653765690376569;0,000170253336965405;0,0000654578778555999;0,0000905824451221353;0,00022583559168925;0,0000479110770410119;0,0000457393770296849;0,000177462289263532;0,000210297571063054;0,000129252404094716;0,000159342799475939;0,00030235770290607;0,000171167279336849;0,000351562026452012;0,000252281502281502;0,000401602290162803;0,000216216216216216;0,000635230327710789;0,000623942470389171;0,000389226218278063
"OTU896";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Amoebophilaceae.g__uncultured.s__uncultured_Flexibacteraceae";0;0;0;0;0;0;0;0;0;0;0;0,0000326882845188284;0;0,0000654578778555999;0;0;0,0000479110770410119;0;0,0000591540964211772;0;0;0;0;0;0;0;0;0;0;0;0
"OTU897";"d__Bacteria.p__Chloroflexi.c__Dehalococcoidia.o__GIF9.f__AB.539.J10.g__AB.539.J10.__";1;0;0;0;0;0;0;0,000184888450634784;0;0,0000760514107536695;0,0000318928400574071;0;0,000272405339144647;0,0000654578778555999;0,000150970741870226;0,0000752785305630834;0,0000319407180273413;0;0,0000985901607019619;0;0;0,0000177047554973266;0,0000687176597513795;0;0;0,0000219375219375219;0,0000102974946195591;0;0,0000113433987091212;0,0000423011844331641;0,0000444829963746358
"OTU898";"d__Bacteria.p__Myxococcota.c__Myxococcia.o__Myxococcales.f__Myxococcaceae.g__P3OB.42.s__uncultured_Myxococcaceae";0;0;0;0;0;0;0;0;0;0;0,000191357040344443;0;0;0,0000327289389278;0;0,0000376392652815417;0;0;0,0000394360642807848;0;0;0;0;0;0;0,0000767813267813268;0;0;0;0;0
"OTU899";"d__Bacteria.p__Desulfobacterota.c__Desulfobacteria.__.__.__.__";0;0;0;0;0;0;0;0,0000616294835449279;0,000110714997453555;0;0;0;0,000136202669572324;0;0;0;0;0;0,0000394360642807848;0;0;0;0;0;0;0,000010968760968761;0;0;0;0;0
"OTU900";"d__Bacteria.p__Desulfobacterota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfurivibrionaceae.g__MSBL7.__";1;1;0;0;0;0;0;0,00015407370886232;0,000044285998981422;0,000114077116130504;0,000127571360229628;0,0000326882845188284;0,0000681013347861618;0,0002618315114224;0;0,000188196326407709;0,0000958221540820238;0,0000686090655445273;0,000157744257123139;0,0000700991903543514;0,0000517009616378865;0,00010622853298396;0,0000481023618259657;0,000154865633685721;0,0000727369709900714;0,0000767813267813268;0,0000926774515760316;0,0000411840411840412;0,0000453735948364849;0,0000423011844331641;0,0000444829963746358
"OTU901";"d__Bacteria.p__Bacteroidota.c__Kryptonia.o__Kryptoniales.f__MSB.3C8.g__MSB.3C8.s__metagenome";0;0;0;0;0;0;0;0,0000616294835449279;0;0;0;0;0;0;0,00012077659349618;0;0,0000159703590136706;0;0,0000394360642807848;0;0;0;0,0000137435319502759;0;0;0;0;0,0000102960102960103;0,0000113433987091212;0;0,0000333622472809768
"OTU902";"d__Bacteria.p__Patescibacteria.c__Gracilibacteria.o__Gracilibacteria.f__Gracilibacteria.g__Gracilibacteria.s__bacterium_enrichment";0;0;0;0;0;0;0;0,0000924442253173918;0,000022142999490711;0;0;0,0000653765690376569;0,000102152002179243;0,0000654578778555999;0;0;0,0000159703590136706;0,0000457393770296849;0;0,0000525743927657636;0,0000258504808189432;0;0;0,00000815082282556424;0,0000242456569966905;0,0000438750438750439;0,0000205949892391181;0;0,0000113433987091212;0,0000211505922165821;0,0000444829963746358
"OTU903";"d__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Ornatilinea.s__uncultured_Chloroflexi";0;0;0;0;0;0;0;0,000215703192407248;0;0,000114077116130504;0;0;0,0000681013347861618;0;0;0;0,0000319407180273413;0,0000228696885148424;0,0000197180321403924;0;0;0;0,0000206152979254139;0;0,0000242456569966905;0;0,0000102974946195591;0;0,0000113433987091212;0;0,000011120749093659
"OTU904";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__uncultured.g__uncultured.s__uncultured_organism";0;0;0;0;0;0;0;0,0000924442253173918;0,000022142999490711;0;0,0000318928400574071;0;0;0,0001309157557112;0;0;0,0000319407180273413;0,0000457393770296849;0;0;0;0;0,00000687176597513795;0,0000163016456511285;0,0000242456569966905;0;0;0,0000102960102960103;0,0000113433987091212;0;0
"OTU905";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Granulosicoccales.f__Granulosicoccaceae.g__Granulosicoccus.s__uncultured_bacterium";0;0;0;0;0;0;0;0,000184888450634784;0;0,0000380257053768347;0,000159464200287036;0;0,0000340506673930809;0,0000654578778555999;0,00012077659349618;0;0;0,0000228696885148424;0,000118308192842354;0;0,000103401923275773;0,0000531142664919797;0,0000824611917016554;0,0000244524684766927;0,0000121228284983452;0,0000548438048438048;0,0000411899784782362;0,0000411840411840412;0,0000340301961273637;0,0000211505922165821;0,0000333622472809768
"OTU906";"d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.o__SG8.5.f__SG8.5.g__SG8.5.s__uncultured_Thermoplasmatales";0;0;0;0;0;0;0;0,00015407370886232;0,000044285998981422;0,000190128526884174;0,0000318928400574071;0;0,000170253336965405;0;0,0000905824451221353;0,000112917795844625;0;0;0,0000788721285615696;0,0000175247975885879;0;0,000141638043978613;0,000144307085477897;0,000366787027150391;0,000545527282425536;0,0000987188487188487;0,000175057408532504;0,000175032175032175;0,000102090588382091;0,000158629441624365;0,000278018727341474
"OTU907";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Crocinitomicaceae.__.__";0;0;0;0;0;0;0;0,0000616294835449279;0;0,0000380257053768347;0;0;0;0;0;0;0;0;0,0000197180321403924;0;0;0;0,00000687176597513795;0,00000815082282556424;0;0;0;0;0;0;0,000011120749093659
"OTU908";"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.__.__.__";1;0;0;0;0;0;0;0,000123258967089856;0,000044285998981422;0,0000380257053768347;0,0000318928400574071;0,0000326882845188284;0;0;0,00012077659349618;0,0000376392652815417;0,0000319407180273413;0,0000686090655445273;0,0000788721285615696;0;0;0,0000177047554973266;0,0000206152979254139;0;0,0000363684854950357;0,000010968760968761;0;0,0000205920205920206;0,0000226867974182425;0;0
"OTU909";"d__Bacteria.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Microtrichaceae.g__Sva0996_marine_group.s__uncultured_bacterium";0;0;0;0;0;0;0;0,00015407370886232;0,000044285998981422;0,0000760514107536695;0,0000637856801148142;0;0,0000681013347861618;0,0000981868167833999;0,0000603882967480902;0,0000752785305630834;0,0000638814360546825;0,0000457393770296849;0,0000394360642807848;0,000157723178297291;0,000336056250646262;0,000212457065967919;0,000219896511204414;0,000220072216290235;0,0000727369709900714;0,0000877500877500877;0,000133867430054268;0,000154440154440154;0,000238211372891546;0,00020093062605753;0,000233535730966838
"OTU910";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Micavibrionales.f__uncultured.g__uncultured.s__uncultured_bacterium";0;0;0;0;0;0;0;0,0000924442253173918;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0,0000175247975885879;0;0;0;0,0000489049369533854;0;0,0000219375219375219;0;0,0000205920205920206;0;0;0
"OTU911";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__uncultured.s__uncultured_bacterium";1;0;0;0;0;0;0;0,0000924442253173918;0,000022142999490711;0,0000380257053768347;0,0000956785201722213;0,0000326882845188284;0,0000681013347861618;0;0,00012077659349618;0,0000752785305630834;0,0000319407180273413;0;0,0000591540964211772;0;0,0000258504808189432;0;0,00000687176597513795;0;0,0000121228284983452;0,0000438750438750439;0;0,0000102960102960103;0,0000113433987091212;0,000010575296108291;0,000011120749093659
"OTU912";"d__Bacteria.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.g__SEEP.SRB1.s__uncultured_organism";0;0;0;0;0;0;0;0,0000924442253173918;0;0,0000380257053768347;0,0000318928400574071;0;0,000102152002179243;0,0000327289389278;0;0;0,0000159703590136706;0;0,0000197180321403924;0;0;0;0,0000206152979254139;0;0;0,0000329062829062829;0;0;0,0000453735948364849;0,000010575296108291;0,0000222414981873179
"OTU913";"d__Bacteria.p__Dependentiae.c__Babeliae.o__Babeliales.f__Babeliaceae.g__Babeliaceae.s__uncultured_bacterium";0;0;0;0;0;0;0;0,0000616294835449279;0;0;0;0;0;0;0;0;0;0;0;0;0,0000258504808189432;0,0000177047554973266;0;0,00000815082282556424;0;0;0,0000205949892391181;0;0;0;0
"OTU914";"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Dethiosulfatibacteraceae.g__Dethiosulfatibacter.s__Dethiosulfatibacter_aminovorans";0;0;0;0;0;0;0;0,000277332675952176;0;0,000114077116130504;0,0000956785201722213;0;0,0000681013347861618;0;0;0,0000376392652815417;0,0000479110770410119;0,0000228696885148424;0;0,0000175247975885879;0,0000258504808189432;0;0,0000962047236519313;0,00000815082282556424;0;0,0000548438048438048;0,000175057408532504;0,000175032175032175;0;0,0000317258883248731;0,0000667244945619537
"OTU915";"d__Bacteria.p__Firmicutes.c__Bacilli.o__Izemoplasmatales.f__Izemoplasmataceae.g__Izimaplasma.__";0;0;0;0;0;0;0;0,000123258967089856;0,000022142999490711;0;0;0;0;0;0,0000301941483740451;0;0,0000638814360546825;0,0000457393770296849;0;0;0;0;0;0,000032603291302257;0;0,0000219375219375219;0,0000205949892391181;0,0000308880308880309;0;0,0000317258883248731;0
"OTU916";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__Lentimicrobiaceae.g__Lentimicrobiaceae.s__uncultured_organism";1;1;0;0;0;0;0;0,000184888450634784;0,000132857996944266;0,000266179937637843;0,000159464200287036;0,00042494769874477;0,000204304004358485;0,0001309157557112;0,000271747335366406;0,000301114122252334;0,000111792513095694;0,000182957508118739;0,000157744257123139;0,0000525743927657636;0,000103401923275773;0,000123933288481286;0,000151178851453035;0,000154865633685721;0,00025457939846525;0,0000658125658125658;0,000175057408532504;0,000113256113256113;0,000294928366437152;0,000211505922165821;0,000133448989123907
"OTU917";"d__Bacteria.p__Caldatribacteriota.c__JS1.o__JS1.f__JS1.g__JS1.s__Atribacteria_bacterium";0;0;0;0;0;0;0;0,0000924442253173918;0;0,0000380257053768347;0;0;0,0000681013347861618;0,0000327289389278;0,00012077659349618;0;0,0000159703590136706;0;0;0;0;0;0,00000687176597513795;0;0;0;0;0,0000102960102960103;0;0;0,0000222414981873179
"OTU918";"d__Bacteria.p__Myxococcota.c__Polyangia.o__VHS.B4.70.f__VHS.B4.70.g__VHS.B4.70.__";1;0;0;0;0;0;0;0,000400591643042031;0,000243572994397821;0,0000760514107536695;0,000159464200287036;0,000228817991631799;0,000170253336965405;0,0002291025724946;0,000150970741870226;0,000188196326407709;0,000303436821259742;0,000137218131089055;0,000118308192842354;0,000280396761417406;0,000206803846551546;0,000389504620941185;0,000213024745229276;0,00059501006626619;0,000424298997442083;0,000252281502281502;0,000360412311684567;0,00036036036036036;0,00055582653674694;0,000423011844331641;0,000344743221903427
"OTU919";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Limnobacter.__";0;0;0;0;0;0;0;0,0000924442253173918;0,000022142999490711;0,0000760514107536695;0;0;0;0;0;0;0;0;0;0,0000700991903543514;0,0000517009616378865;0,0000354095109946532;0;0;0;0;0;0;0;0;0
"OTU920";"d__Bacteria.p__CK.2C2.2.c__CK.2C2.2.o__CK.2C2.2.f__CK.2C2.2.g__CK.2C2.2.s__uncultured_bacterium";1;0;0;0;0;0;0;0,000123258967089856;0,000066428998472133;0,000152102821507339;0;0,0000326882845188284;0,000204304004358485;0,0000654578778555999;0,000181164890244271;0,0000752785305630834;0,0000958221540820238;0,0000686090655445273;0,0000394360642807848;0,0000175247975885879;0,0000258504808189432;0,0000177047554973266;0,0000893329576767934;0,00000815082282556424;0,0000484913139933809;0,0000438750438750439;0,0000411899784782362;0,0000720720720720721;0,0000453735948364849;0,000158629441624365;0,000177931985498543
"OTU921";"d__Bacteria.p__Latescibacterota.c__Latescibacterota.o__Latescibacterota.f__Latescibacterota.g__Latescibacterota.s__uncultured_low";1;1;0;0;0;0;0;0,000369776901269567;0,000022142999490711;0,0000380257053768347;0,0000318928400574071;0;0,000102152002179243;0,0000654578778555999;0,00012077659349618;0,000150557061126167;0,000111792513095694;0,000114348442574212;0,000216898353544316;0,0000525743927657636;0;0;0,0000481023618259657;0,00000815082282556424;0,0000121228284983452;0;0,0000411899784782362;0,0000308880308880309;0,0000453735948364849;0,0000423011844331641;0,0000667244945619537
"OTU922";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Rickettsiaceae.g__Candidatus_Megaira.__";0;0;0;0;0;0;0;0,0000616294835449279;0;0;0,0000318928400574071;0,0000326882845188284;0;0;0;0;0;0;0;0;0;0;0;0,00000815082282556424;0;0;0;0;0;0;0
"OTU923";"d__Bacteria.p__FCPU426.c__FCPU426.o__FCPU426.f__FCPU426.g__FCPU426.s__uncultured_microorganism";0;0;0;0;0;0;0;0,000030814741772464;0;0,0000380257053768347;0,0000637856801148142;0;0;0;0;0,0000752785305630834;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU924";"d__Bacteria.p__Fusobacteriota.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Psychrilyobacter.__";0;0;0;0;0;0;0;0,0000924442253173918;0,000022142999490711;0,0000760514107536695;0;0,0000326882845188284;0,000102152002179243;0;0,00012077659349618;0,000526949713941584;0,0000159703590136706;0,0000228696885148424;0;0,000157723178297291;0,0000258504808189432;0,000230161821465246;0,00023364004315469;0,000203770570639106;0,0000606141424917262;0,00023034398034398;0,000483982247119276;0,000628056628056628;0,0000680603922547274;0,000274957698815567;0,000278018727341474
"OTU925";"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Pelagicoccus.__";0;0;0;0;0;0;0;0,0000924442253173918;0,000022142999490711;0,000152102821507339;0,0000318928400574071;0;0;0,0000654578778555999;0;0,0000752785305630834;0,0000159703590136706;0;0;0,000105148785531527;0,000103401923275773;0,0000708190219893063;0,0000206152979254139;0,000032603291302257;0,0000242456569966905;0,000120656370656371;0,0000617849677173544;0,0000514800514800515;0,0000567169935456061;0,000137478849407783;0,000144569738217566
"OTU926";"d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.o__Marine_Benthic_Group_D_and_DHVEG.1.f__Marine_Benthic_Group_D_and_DHVEG.1.g__Marine_Benthic_Group_D_and_DHVEG.1.s__unidentified_archaeon";0;0;0;0;0;0;0;0,000123258967089856;0,000022142999490711;0;0;0,0000326882845188284;0,0000681013347861618;0,0000327289389278;0,0000603882967480902;0,0000752785305630834;0;0;0,0000197180321403924;0,0000525743927657636;0;0,0000708190219893063;0,000137435319502759;0;0,000242456569966905;0,0000548438048438048;0,000102974946195591;0,0000823680823680824;0,000147464183218576;0,000327834179357022;0,000166811236404884
"OTU927";"d__Bacteria.p__Patescibacteria.c__Gracilibacteria.o__JGI_0000069.P22.f__JGI_0000069.P22.g__JGI_0000069.P22.s__uncultured_prokaryote";0;0;0;0;0;0;0;0,0000924442253173918;0;0,0000380257053768347;0;0;0;0;0;0;0;0;0;0,0000525743927657636;0,0000517009616378865;0,0000531142664919797;0;0,0000163016456511285;0;0,0000329062829062829;0,0000411899784782362;0,0000102960102960103;0,0000113433987091212;0;0,0000333622472809768
"OTU928";"d__Bacteria.p__Chloroflexi.c__Anaerolineae.o__RBG.13.54.9.f__RBG.13.54.9.g__RBG.13.54.9.s__uncultured_microorganism";0;0;0;0;0;0;0;0;0;0,0000380257053768347;0;0;0,0000681013347861618;0;0;0;0;0,0000228696885148424;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU929";"d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.o__JdFR.43.f__JdFR.43.g__JdFR.43.s__uncultured_euryarchaeote";1;0;0;0;0;0;0;0,0000616294835449279;0,000088571997962844;0,0000760514107536695;0,0000318928400574071;0,0000326882845188284;0,000136202669572324;0,0000327289389278;0,000271747335366406;0,0000376392652815417;0,0000159703590136706;0,0000228696885148424;0,000177462289263532;0,0000350495951771757;0;0,0000354095109946532;0,000144307085477897;0;0,0000727369709900714;0,000010968760968761;0,0000514874730977953;0,0000102960102960103;0,0000453735948364849;0,0000634517766497462;0,000122328240030248
"OTU930";"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Cerasicoccus.__";0;0;0;0;0;0;0;0,000030814741772464;0,000132857996944266;0,000114077116130504;0,0000318928400574071;0,0000653765690376569;0,000102152002179243;0;0,0000905824451221353;0;0,0000638814360546825;0,000137218131089055;0,0000591540964211772;0,000175247975885879;0,000129252404094716;0,0000885237774866329;0,0000687176597513795;0,000350485381499262;0,0000363684854950357;0,00290672165672166;0,00021624738701074;0,000133848133848134;0,0000340301961273637;0,00010575296108291;0,0000889659927492716
"OTU931";"d__Bacteria.p__Patescibacteria.c__Gracilibacteria.o__Gracilibacteria.f__Gracilibacteria.g__Gracilibacteria.s__uncultured_Compostimonas";0;0;0;0;0;0;0;0,000030814741772464;0,000066428998472133;0;0,000191357040344443;0,0000980648535564854;0;0;0,000150970741870226;0;0,0000159703590136706;0;0,0000197180321403924;0;0,000180953365732603;0;0;0,000032603291302257;0,0000484913139933809;0,0000658125658125658;0,0000102974946195591;0;0;0,0000211505922165821;0,000011120749093659
"OTU932";"d__Bacteria.p__Myxococcota.c__Polyangia.o__MSB.4B10.f__MSB.4B10.g__MSB.4B10.s__uncultured_delta";0;0;0;0;0;0;0;0,000030814741772464;0,000088571997962844;0,000152102821507339;0,0000637856801148142;0,000130753138075314;0,000170253336965405;0,0000327289389278;0,000150970741870226;0;0,0000159703590136706;0,0000457393770296849;0,000138026224982747;0,0000350495951771757;0,000129252404094716;0,000141638043978613;0,000123691787552483;0,0000407541141278212;0,000230333741468559;0,000131625131625132;0,000205949892391181;0,000164736164736165;0,000260898170309788;0,000317258883248731;0,000166811236404884
"OTU933";"d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Sulfurimonadaceae.g__Sulfurimonas.s__bacterium_enrichment";1;1;0;0;0;0;0;0,000184888450634784;0,000066428998472133;0,0000760514107536695;0,0000318928400574071;0,0000326882845188284;0,000102152002179243;0,0001963736335668;0,0000301941483740451;0,000112917795844625;0,0000638814360546825;0,0000457393770296849;0,000295770482105886;0,0000175247975885879;0;0,0000354095109946532;0,0000549741278011036;0,0000163016456511285;0;0;0,0000102974946195591;0,0000514800514800515;0,0000113433987091212;0;0,000011120749093659
"OTU934";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Diplorickettsiales.f__Diplorickettsiaceae.g__uncultured.__";0;0;0;0;0;0;0;0,0000616294835449279;0;0;0,0000318928400574071;0,0000326882845188284;0;0,0000327289389278;0,00012077659349618;0;0;0,0000228696885148424;0,0000197180321403924;0;0;0;0,00000687176597513795;0,0000163016456511285;0,0000121228284983452;0,0000219375219375219;0,0000205949892391181;0,0000102960102960103;0;0,000010575296108291;0,000011120749093659
"OTU935";"d__Bacteria.p__LCP.89.c__LCP.89.o__LCP.89.f__LCP.89.g__LCP.89.s__uncultured_organism";0;0;0;0;0;0;0;0,000030814741772464;0;0;0;0;0,0000340506673930809;0,0000327289389278;0;0,0000752785305630834;0,0000319407180273413;0;0,0000394360642807848;0;0;0;0;0;0,0000848597994884166;0,0000219375219375219;0;0;0,0000340301961273637;0;0
"OTU936";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae.g__Suttonella.s__Suttonella_ornithocola";0;0;0;0;0;0;0;0,000030814741772464;0;0,000114077116130504;0;0;0,000102152002179243;0,0000327289389278;0;0;0;0;0,0000394360642807848;0;0;0;0;0;0;0;0;0;0;0;0
"OTU937";"d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.__.__.__.__";0;0;0;0;0;0;0;0,0000924442253173918;0,000022142999490711;0;0,0000318928400574071;0;0;0;0;0,0000752785305630834;0,0000159703590136706;0,0000228696885148424;0,0000197180321403924;0,0000700991903543514;0,0000258504808189432;0,0000885237774866329;0,0000618458937762415;0,0000244524684766927;0,000121228284983452;0,0000658125658125658;0,0000514874730977953;0,0000617760617760618;0,0000453735948364849;0,00010575296108291;0,000144569738217566
"OTU938";"d__Bacteria.p__Desulfobacterota.c__Desulfobacteria.o__Desulfatiglandales.f__Desulfatiglandaceae.g__Desulfatiglans.s__uncultured_marine";1;0;0;0;0;0;0;0,000030814741772464;0;0;0,0000956785201722213;0;0,0000681013347861618;0,0000327289389278;0,0000301941483740451;0,000150557061126167;0;0,0000228696885148424;0,0000197180321403924;0,0000175247975885879;0;0;0;0,0000163016456511285;0;0,0000438750438750439;0;0;0;0;0
"OTU939";"d__Bacteria.p__Desulfobacterota.c__Desulfuromonadia.o__Desulfuromonadia.f__Desulfuromonadaceae.__.__";0;0;0;0;0;0;0;0,0000924442253173918;0;0;0;0;0;0,0000327289389278;0;0,0000376392652815417;0,0000479110770410119;0;0,0000197180321403924;0;0;0;0;0;0;0;0;0,0000102960102960103;0;0;0
"OTU940";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidetes_BD2.2.g__Bacteroidetes_BD2.2.s__uncultured_Cytophagales";0;0;0;0;0;0;0;0;0,000044285998981422;0;0;0;0,0000340506673930809;0,0001309157557112;0;0,000338753387533875;0,0000159703590136706;0,000114348442574212;0,0000394360642807848;0;0;0,0000177047554973266;0,00000687176597513795;0;0,0000242456569966905;0;0,0000102974946195591;0,0000308880308880309;0,0000680603922547274;0;0,0000222414981873179
"OTU941";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Paludibacteraceae.g__uncultured.s__uncultured_Bacteroidetes";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000137435319502759;0;0;0,0000548438048438048;0;0;0;0;0
"OTU942";"d__Bacteria.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfosarcinaceae.g__LCP.80.s__uncultured_organism";1;1;0;0;0;0;0;0,0000616294835449279;0,000044285998981422;0,0000380257053768347;0,000127571360229628;0,0000326882845188284;0,0000340506673930809;0,000163644694639;0;0;0,0000479110770410119;0;0,0000394360642807848;0;0;0;0;0,000032603291302257;0;0;0;0,0000205920205920206;0;0;0
"OTU943";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylomonadaceae.__.__";0;0;0;0;0;0;0;0;0;0,0000380257053768347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000102974946195591;0;0;0;0
"OTU944";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Thalassobaculales.f__uncultured.g__uncultured.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809;0;0;0;0,0000319407180273413;0;0;0,0000700991903543514;0;0,0000177047554973266;0;0,0000163016456511285;0,0000121228284983452;0,000010968760968761;0,0000102974946195591;0,0000102960102960103;0,0000226867974182425;0;0
"OTU945";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__Roseimarinus.s__uncultured_Prolixibacter";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000205949892391181;0,0000205920205920206;0;0;0
"OTU946";"d__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Pirellulales.f__Pirellulaceae.g__Blastopirellula.s__uncultured_planctomycete";0;0;0;0;0;0;0;0,00015407370886232;0,000132857996944266;0,000228154232261008;0,000414606920746292;0,000130753138075314;0,000204304004358485;0,000490934083916999;0,000211359038618316;0,000188196326407709;0,000319407180273413;0,000137218131089055;0,000354924578527063;0,000438119939714696;0,000904766828663013;0,00077900924188237;0,000858970746892244;0,000399390318452648;0,000691001224405678;0,000734906984906985;0,00077231209646693;0,00068983268983269;0,00100956248511179;0,000602791878172589;0,000756210938368809
"OTU947";"d__Bacteria.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Campbellbacteria.f__Candidatus_Campbellbacteria.g__Candidatus_Campbellbacteria.s__Candidatus_Campbellbacteria";0;0;0;0;0;0;0;0,000030814741772464;0,000044285998981422;0,0000380257053768347;0,0000318928400574071;0,0000326882845188284;0;0;0;0,0000376392652815417;0;0;0,0000394360642807848;0;0;0;0;0;0;0;0;0;0;0;0
"OTU948";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Litoricolaceae.g__Litoricola.__";0;0;0;0;0;0;0;0,0000616294835449279;0,000531431987777064;0,000228154232261008;0,0000637856801148142;0,0000653765690376569;0,0000681013347861618;0;0;0;0;0;0,0000197180321403924;0,000192772773474466;0,000180953365732603;0,00010622853298396;0,00000687176597513795;0,00000815082282556424;0;0;0;0;0;0;0
"OTU949";"d__Bacteria.p__Gemmatimonadota.c__MD2902.B12.o__MD2902.B12.f__MD2902.B12.g__MD2902.B12.__";0;0;0;0;0;0;0;0;0,00022142999490711;0;0;0;0;0,0000981868167833999;0;0;0,0000479110770410119;0;0;0;0;0;0,0000137435319502759;0;0;0;0;0,0000102960102960103;0,0000340301961273637;0;0,0000444829963746358
"OTU950";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__CH2b56.f__CH2b56.g__CH2b56.s__uncultured_bacterium";0;0;0;0;0;0;0;0,0000616294835449279;0,000044285998981422;0;0,0000318928400574071;0,0000326882845188284;0,0000681013347861618;0;0,0000301941483740451;0;0,0000159703590136706;0;0,0000394360642807848;0,0000525743927657636;0;0;0,00000687176597513795;0;0;0,0000219375219375219;0,0000102974946195591;0;0;0;0
"OTU951";"d__Bacteria.p__Bdellovibrionota.c__Bdellovibrionia.o__Bdellovibrionales.f__Bdellovibrionaceae.g__Bdellovibrio.s__uncultured_bacterium";1;0;0;0;0;0;0;0,0000924442253173918;0,000132857996944266;0,000152102821507339;0,000191357040344443;0,000163441422594142;0,000238354671751566;0,0001963736335668;0,0000301941483740451;0,000112917795844625;0,000175673949150377;0,000160087819603897;0,000157744257123139;0,000210297571063054;0,000387757212284149;0,000159342799475939;0,000151178851453035;0,000252675507592491;0,000230333741468559;0,000120656370656371;0,000298627343967213;0,000308880308880309;0,0000907471896729698;0,0000634517766497462;0,000177931985498543
