"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65"
0.01255,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000552657932325175,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143354524486696,0.000000000000000000000000000000000000000000000000000000000142546352851567,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000336556573447624,0.000000000000000000000193580880202303,0.000000000000000000291797222380934,NA,NA,NA,NA,NA,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121177843572399,0,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000269462005443602,0.00000000000000000000000629270037295653,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000786179981852974,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000617606576746119,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000447842820473739,0,0.0477248909243442,NA
0.0126,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000000705418647408843,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143354524486696,0.000000000000000000000000000000000000000000000741210731043251,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000336556573447624,0.0000000000000256496009071694,0.000000000000000000389062963174578,NA,NA,NA,NA,NA,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121177843572399,0,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000342298276456456,0.00000000000000000000000629270037295653,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000786179981852974,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000617606576746119,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000447842820473739,0,0.0477248909243442,NA
0.01265,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000105812797111326,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161273840047533,0.000000000000000000000000000000000000000000000741210731043251,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000113728385239185,0.000000000000000000000113060723917371,0.0000000000569632409990144,NA,NA,NA,NA,NA,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121177843572399,0,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000342298276456456,0.00000000000000000000000629270037295653,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000749662564677111,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000617606576746119,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000447842820473739,0,0.0477248909243442,NA
0.0127,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000489195876516236,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179193155608371,0.0000000000000042775191382526,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000129975297416211,0.0158301313190723,0.0000000000854448614985215,NA,NA,NA,NA,NA,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121177843572399,0,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000100183761803757,0.00000000000000000000000629270037295653,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084337038526175,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000617606576746119,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000447842820473739,0,0.0477248909243442,NA
0.01275,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000489195876516236,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179193155608371,0.0000000000000042775191382526,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000129975297416211,0.0158301313190723,0.0000000000854448614985215,NA,NA,NA,NA,NA,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000121177843572399,0,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000100183761803757,0.00000000000000000000000629270037295653,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084337038526175,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000617606576746119,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000091853179997928,0,0.223030855649326,NA
0.0128,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000489195876516236,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179193155608371,0.0000000000000042775191382526,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000129975297416211,0.00791506565953617,0.0000000000854448614985215,NA,NA,NA,NA,NA,0,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016109381432966,0,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000100183761803757,0.00000000000000000000000629270037295653,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084337038526175,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000174170446960091,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000322204009594613,0,0.00590649979165412,NA
0.01285,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104119217752718,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143354524486696,0.207663449656548,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000113728385239185,0.00000000000000549223319375328,0.0000000000854448614985215,NA,NA,NA,NA,NA,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000793255678440594,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000174518298857132,0,NA,NA,NA,NA,0,0.000000000000000000000000000000000000000000000170553574938469,0.000000000000000000000000000000000000000000000000000000000233458664385284,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000226999810587674,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000788429896633902,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000346988933409583,0,0.00590649979165412,NA
0.0129,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000925504157801934,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101141047108776,0.645878276580194,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000113728385239185,0.00000000000000411917489531496,0.0000000000000000650871017725856,NA,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000187092325654066,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000205103111713157,0,NA,NA,NA,NA,0,0.000000000000000000000000000000000000000000000204664289926162,0.000000000000000000000000000000000000000000477139294442088,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206363464170613,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128875436955773,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000059880102685607,0,0.0000203260226955715,NA
0.01295,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000507267588761028,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000000166227453614482,1,NA,NA,NA,NA,NA,NA,0.0000000000000000000000000138776103868536,0.00000000000000411917489531496,0.0000000000000000650871017725856,NA,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201484043012071,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222195037689253,0,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073739816329587,0.000000000000000000000000000000000000000000000238775004913856,0.000000000000000000000000000000000000000000572567153330506,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206363464170613,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128875436955773,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,NA
0.013,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000507267588761028,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000000166227453614482,1,NA,NA,NA,NA,NA,NA,0.0000000000000000000000000138776103868536,0.00000000000000411917489531496,0.0000000000000000650871017725856,NA,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201484043012071,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000222195037689253,0,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073739816329587,0.000000000000000000000000000000000000000000000238775004913856,0.000000000000000000000000000000000000000000572567153330506,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206363464170613,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128875436955773,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,NA
0.01305,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000507267588761028,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000000166227453614482,1,NA,NA,NA,NA,NA,NA,0.0000000000000000000000000138776103868536,0.00000000000000411917489531496,0.0000000000000000650871017725856,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073739816329587,0.000000000000000000000000000000000000000000000238775004913856,0.000000000000000000000000000000000000000000572567153330506,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206363464170613,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260450430418701,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000804374761403246,0,1,NA
0.0131,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000507267588761028,NA,NA,NA,NA,NA,NA,NA,0.0000000000000000000000000000000000000000000000000000000000000000000000513453231057254,0.234284099280385,NA,NA,NA,NA,NA,NA,0.0000000000000000000000000138776103868536,0.00000000000000411917489531496,0.00000000000000000000138307006877049,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000073739816329587,0.000000000000000000000000000000000000000000000238775004913856,0.000000000000000000000000000000000363144305918971,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206363464170613,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260450430418701,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000804374761403246,0,0.597184065052923,NA
0.01315,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000230496305412276,NA,NA,NA,NA,NA,NA,NA,0.00000000000000000000000000000247182840971724,1,NA,NA,NA,NA,NA,NA,0.00000000000127266631069304,0.0000000378806205530755,0.0000000378806205530755,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000139088987602105,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014090872010824,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133614300707221,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000120945112849476,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000742499779756842,0,1,NA
0.0132,NA,NA,NA,NA,NA,NA,NA,NA,0.00226376892421917,NA,NA,NA,NA,NA,NA,NA,0.00226376892421917,0.968187024118057,NA,NA,NA,NA,NA,NA,0.0264010785976051,0.0000000568209308296133,0.0000000573349229804975,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013431986268953,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047119536980215,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185597785816565,0,0.00000000000000000000000000000000000000000000000000000000000000000000011740202672852,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000742499779756842,0,0.0000000000000000000114621099753832,NA
0.01325,NA,NA,NA,NA,NA,NA,NA,NA,0.00226376892421917,NA,NA,NA,NA,NA,NA,NA,0.00226376892421917,0.968187024118057,NA,NA,NA,NA,NA,NA,0.0264010785976051,0.0000000568209308296133,0.0000000573349229804975,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013431986268953,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047119536980215,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185597785816565,0,0.00000000000000000000000000000000000000000000000000000000000000000000011740202672852,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000742499779756842,0,0.0000000000000000000114621099753832,NA
0.0133,NA,NA,NA,NA,NA,NA,NA,NA,0.00226376892421917,NA,NA,NA,NA,NA,NA,NA,0.00226376892421917,0.968187024118057,NA,NA,NA,NA,NA,NA,0.0264010785976051,0.0000000568209308296133,0.0000000573349229804975,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013431986268953,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047119536980215,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185597785816565,0,0.00000000000000000000000000000000000000000000000000000000000000000000011740202672852,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000742499779756842,0,0.0000000000000000000114621099753832,NA
0.01335,NA,NA,NA,NA,NA,NA,NA,NA,0.00113188446210959,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000191978145975264,0.0000000000216331358230706,NA,NA,NA,NA,NA,NA,0.0132005392988026,0.0000000378806205530755,0.000000000000000000000000000000000000000000511979254086724,NA,NA,NA,NA,NA,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133436157222788,0,NA,NA,NA,NA,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146530759297669,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000523550410891278,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000946216688520964,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125567657617072,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.000467342711622866,NA
0.0134,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000178305686622236,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000191978145975264,0.0000798974415493557,NA,NA,NA,NA,NA,NA,0.0132005392988026,0.0000000000000000432647619261589,0.000000000000000000000000000000000000000000511979254086724,NA,NA,NA,NA,NA,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000448618506996534,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000133436157222788,0,NA,NA,NA,NA,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146530759297669,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000454687877511274,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000946216688520964,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125567657617072,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0.000311561807748578,NA
0.01345,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000178305686622236,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000191978145975264,0.0000798974415493557,NA,NA,NA,NA,NA,NA,0.0132005392988026,0.0000000000000000432647619261589,0.000000000000000000000000000000000000000000511979254086724,NA,NA,NA,NA,NA,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168868346188141,0,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000735848840001886,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261601316185009,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000084470767668074,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000167850191317776,0,0.000311561807748578,NA
0.0135,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000178305686622236,NA,NA,NA,NA,NA,NA,NA,0.000000000000000000000000000191978145975264,0.0000798974415493557,NA,NA,NA,NA,NA,NA,0.0132005392988026,0.0000000000000000432647619261589,0.000000000000000000000000000000000000000000511979254086724,NA,NA,NA,NA,NA,0,0,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168868346188141,0,NA,NA,NA,NA,0,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000735848840001886,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000261601316185009,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000084470767668074,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000167850191317776,0,0.000311561807748578,NA
